"","Nível Territorial (Código)","Nível Territorial","Município (Código)","Município","Trimestre (Código)","Trimestre","Variável (Código)","Variável","Cor ou raça (Código)","Cor ou raça","Unidade de Medida (Código)","Unidade de Medida","Valor"
"908","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",36.4
"909","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",35.3
"910","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.8
"911","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",4.2
"912","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",2.2
"913","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",2.1
"914","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",38.8
"915","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",36.5
"916","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",40.4
"917","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",38.5
"918","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.3
"919","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",3.5
"920","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",1.6
"921","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.5
"922","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",35.9
"923","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",33.2
"924","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",37.2
"925","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",35.9
"926","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.7
"927","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",3.9
"928","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",2.2
"929","6","Município","2927408","Salvador (BA)","201901","1º trimestre 2019","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",2
"930","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",38.2
"931","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",37.2
"932","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",38.1
"933","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",38.4
"934","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.1
"935","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",3.1
"936","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",1.8
"937","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.5
"938","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",36.3
"939","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",35.8
"940","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",36.3
"941","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",36.4
"942","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.3
"943","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.7
"944","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",2.1
"945","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.8
"946","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",39.1
"947","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",38.6
"948","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",38.9
"949","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",39.2
"950","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1
"951","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.7
"952","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",1.7
"953","6","Município","2927408","Salvador (BA)","201902","2º trimestre 2019","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.5
